,id,lat,long,weight
152,182,4.873684085046405,52.3865913352552,208.92841162259526
153,183,4.868550620606408,52.38790815151047,4.313824841231016
154,184,4.8631671718703435,52.39059646012961,11.426450775421042
155,185,4.860338113258432,52.39377422377453,0.9032246197373951
156,186,4.879910059377724,52.38373725523017,867.4555962346194
157,187,4.8763811747367924,52.381809680371546,465.32252314602687
158,188,4.877454560502417,52.384773657183516,973.5612891127324
159,189,4.874385083782617,52.38276533317928,1207.6342103048044
160,190,4.8732600386094616,52.384636462964934,953.6995823608844
161,191,4.87059710902256,52.38264227483782,1582.8589336549405
162,192,4.870892920646911,52.37903781211307,1734.1307846858676
163,193,4.868730938008652,52.383902873905086,719.8271493056214
164,194,4.864337644555941,52.383794400640234,430.68189766846007
165,195,4.865353005370247,52.38033847273689,119.16560702799251
166,196,4.8666821621574465,52.376964046909805,52.39423125087217
167,197,4.8671031430523275,52.37453661252666,823.2710764899463
168,198,4.876705813036993,52.38007388013509,917.6422161618798
169,199,4.876084657557145,52.37728987743342,1009.4007102185682
170,200,4.873747412769657,52.37773782283407,589.0394211070771
171,201,4.871529604366063,52.376603381516965,213.0764176826153
172,202,4.87379399288823,52.37530070515574,810.3853908997972
173,203,4.872379001777009,52.37363107568898,1046.809765679634
174,204,4.869098066664659,52.37346527196344,308.39589203164627
175,205,4.8703322095131485,52.37086135946837,1170.910500496701
176,206,4.8735779996395046,52.37114387778538,724.8753442117838
177,207,4.874470967188434,52.36883116116977,1262.0366076962127
178,208,4.871554877574329,52.36809036130004,578.4450548028041
179,209,4.868436824035266,52.36737073894151,748.8484288337414
180,210,4.866324914387516,52.36936582972958,1455.6184097326156
181,211,4.863908382579786,52.366217440871374,1641.0359676416501
182,212,4.860813709724975,52.36327270009027,969.6186510501205
183,213,4.8656540148321055,52.364527001815524,1077.6408817995232
184,214,4.869724922285964,52.365546530557076,611.4378924454911
185,215,4.872737496099507,52.366373465041654,512.7220148158116
186,216,4.875594211775227,52.36719392279697,845.7372249520099
187,217,4.876508736789827,52.364801070682994,2436.0925812957726
188,218,4.872668160226138,52.363673109820006,1699.5017340646336
189,219,4.86925042478888,52.36274101906926,724.475042994549
190,220,4.8660597778013415,52.362069182191654,1148.6166126612152
191,221,4.86282466331475,52.36122802395667,1607.9788935240495
192,222,4.858573529153517,52.359904774656364,1958.6362722140766
193,223,4.859768553447191,52.35821066957521,1394.4821227938075
194,224,4.86960692145899,52.36061584980644,961.4179605441336
195,225,4.877838420655523,52.36223011652459,1299.3709156156485
196,226,4.854322194411254,52.38711089403669,747.9318867435409
197,227,4.8547324197905715,52.39051291302232,1091.9525504492492
